word,score,scaled_score
spaed,6168,0.554526656477569
spaer,6019,0.5411309898408703
spaes,9296,0.8357457520453115
spags,7395,0.664838622673739
spahi,3538,0.31807965476939676
spail,4378,0.3935988492313225
spain,4433,0.39854355839252
spait,4629,0.41616470376696935
spake,5042,0.45329497437741617
spald,4616,0.4149959543288681
spale,5313,0.4776589049716803
spall,4269,0.3837993347118583
spalt,4520,0.40636518924750514
spams,7375,0.6630405466151218
spane,5328,0.47900746201564326
spang,3952,0.3552998291827744
spank,4066,0.3655488627168929
spans,7759,0.6975636069405736
spard,4561,0.4100512451676706
spare,5258,0.4727141958104828
spark,3996,0.35925559651173244
spars,7689,0.6912703407354132
spart,4465,0.40142048008630765
spasm,3720,0.334442146902814
spate,5439,0.4889867841409692
spats,7870,0.7075429290658994
spaul,3899,0.35053492762743865
spawl,3626,0.32599118942731276
spawn,3681,0.3309358985885103
spaws,7101,0.6384069046120651
spayd,3953,0.3553897329857053
spays,7081,0.6366088285534478
spaza,3828,0.3441517576193473
spazz,3181,0.2859839971230783
speak,4000,0.3596152117234559
speal,4218,0.37921424076238425
spean,4273,0.3841589499235818
spear,4416,0.39701519374269534
speat,4469,0.4017800952980311
speck,3333,0.29964937516856965
specs,7026,0.6316641193922503
spect,3802,0.34181425874314486
speed,5815,0.522790614042974
speel,5468,0.49159399442596424
speer,5666,0.5093949474062753
speil,4025,0.3618628067967275
speir,4223,0.3796637597770386
speks,7120,0.6401150768677515
speld,4263,0.3832599118942731
spelk,3698,0.332464263238335
spell,3916,0.35206329227726335
spelt,4167,0.3746291468129102
spend,4278,0.3846084689382361
spent,4182,0.3759777038568731
speos,7316,0.6577362222422009
sperm,3568,0.32077676885732265
spets,7517,0.6758068866313045
speug,3214,0.2889508226197968
spews,6748,0.6066708621774701
spewy,4095,0.36815607300188796
spial,4383,0.39404836824597683
spica,3920,0.3524229074889868
spice,4760,0.42794210195091253
spicy,4538,0.40798345770026073
spide,4825,0.43378584914141866
spied,5980,0.5376247415265666
spiel,5633,0.5064281219095568
spier,5831,0.5242290748898678
spies,9108,0.8188438370943091
spiff,3150,0.28319697923222154
spifs,7018,0.6309448889688034
spike,4854,0.4363930594264137
spiky,4632,0.4164344151757619
spile,5125,0.4607569900206779
spill,4081,0.3668974197608559
spilt,4332,0.38946327429650274
spims,7187,0.6461386316641194
spina,4300,0.3865863526027151
spine,5140,0.46210554706464085
spink,3878,0.3486469477658905
spins,7571,0.6806616919895712
spiny,4918,0.44214690281398905
spire,5070,0.45581228085948033
spirt,4277,0.38451856513530525
spiry,4848,0.43585363660882853
spite,5251,0.4720848691899667
spits,7682,0.6906410141148971
spitz,3764,0.338397914231772
spivs,6940,0.623932392340196
splat,4435,0.3987233659983817
splay,5006,0.45005843747190505
split,4242,0.38137193203272496
splog,3475,0.3124157151847523
spode,4767,0.42857142857142855
spods,7198,0.6471275734963589
spoil,4132,0.3714825137103299
spoke,4796,0.4311786388564236
spoof,3555,0.31960801941922146
spook,3730,0.3353411849321226
spool,3948,0.35494021397105097
spoom,3655,0.3285983997123078
spoon,4003,0.3598849231322485
spoor,4146,0.37274116695136206
spoot,4199,0.3775060685066978
spore,5012,0.4505978602894902
spork,3750,0.33713926099073993
sport,4219,0.37930414456531514
sposh,3659,0.32895801492403126
spots,7624,0.685426593544907
spout,3904,0.35098444664209294
sprad,4880,0.4387305583026162
sprag,4201,0.37768587611255955
sprat,4784,0.43009979322125325
spray,5355,0.4814348646947766
spred,6130,0.5511103119661962
spree,6827,0.6137732626090083
sprew,5372,0.4829632293446013
sprig,4008,0.3603344421469028
sprit,4591,0.4127483592555965
sprod,4503,0.4048368245976805
sprog,3824,0.34379214240762385
sprue,4905,0.4409781533758878
sprug,3529,0.31727052054301896
spuds,6875,0.6180886451496899
spued,5599,0.5033713926099074
spuer,5450,0.48997572597320865
spues,8727,0.7845904881776499
spugs,6826,0.6136833588060775
spule,4744,0.4265036411040187
spume,4375,0.3933291378225299
spumy,4153,0.37337049357187807
spunk,3497,0.31439359884923135
spurn,3700,0.3326440708441967
spurs,7120,0.6401150768677515
spurt,3896,0.35026521621864604
sputa,4030,0.36231232581138184
spyal,3549,0.3190685966016362
spyre,4236,0.3808325092151398
squab,3373,0.3032455272858042
squad,4136,0.3718421289220534
squat,4040,0.36321136384069047
squaw,3378,0.3036950463004585
squeg,4707,0.4231772003955767
squib,3180,0.2858940933201474
squid,3943,0.3544906949563967
squit,3847,0.3458599298750337
squiz,3153,0.2834666906410141
stabs,7226,0.6496448799784231
stack,3697,0.3323743594354041
stade,5024,0.45167670592466064
staff,3349,0.30108783601546346
stage,4975,0.44727141958104827
stags,7406,0.6658275645059786
stagy,4753,0.42731277533039647
staid,4736,0.42578441068057177
staig,4057,0.36473972849051517
stain,4444,0.3995325002247595
stair,4587,0.41238874404387305
stake,5053,0.4542839162096557
stale,5324,0.4786478468039198
stalk,4062,0.36518924750516946
stall,4280,0.3847882765440978
stamp,3583,0.3221253259012856
stand,4642,0.4173334532050706
stane,5339,0.4799964038478828
stang,3963,0.35628877101501394
stank,4077,0.36653780454913243
staph,3819,0.3433426233929695
staps,7402,0.6654679492942551
stare,5269,0.47370313764272226
stark,4007,0.36024453834397197
starn,4280,0.3847882765440978
starr,4423,0.39764452036321135
stars,7700,0.6922592825676526
start,4476,0.40240942191854717
stash,3916,0.35206329227726335
state,5450,0.48997572597320865
stats,7881,0.708531870898139
staun,3965,0.35646857862087566
stave,4708,0.4232671041985076
staws,7112,0.6393958464443046
stays,7092,0.6375977703856873
stead,4576,0.4113998022116335
steak,4011,0.3606041535556954
steal,4229,0.38020318259462377
steam,3936,0.3538613683358806
stean,4284,0.38514789175582126
stear,4427,0.3980041355749348
stedd,3974,0.35727771284725346
stede,4671,0.41994066349006565
steds,7102,0.638496808414996
steed,5826,0.5237795558752135
steek,5261,0.47298390721927536
steel,5479,0.4925829362582037
steem,5186,0.46624112199946055
steen,5534,0.49752764541940125
steep,5151,0.4630944888968803
steer,5677,0.5103838892385147
steil,4036,0.362851748628967
stein,4091,0.3677964577901645
stela,4131,0.3713926099073991
stele,4971,0.4469118043693248
stell,3927,0.3530522341095028
steme,4602,0.413737301087836
stems,7033,0.6322934460127664
stend,4289,0.3855974107704756
steno,3855,0.3465791602984806
stens,7417,0.6668165063382181
stent,4193,0.37696664568911264
steps,7049,0.6337319068596602
stept,3825,0.3438820462105547
stere,4916,0.4419670952081273
stern,3927,0.3530522341095028
stets,7528,0.676795828463544
stews,6759,0.6076598040097096
stewy,4106,0.3691450148341275
steys,6739,0.6058617279510923
stich,3619,0.32536186280679674
stick,3509,0.3154724444844017
stied,5991,0.5386136833588061
sties,9119,0.8198327789265486
stiff,3161,0.284185921064461
stilb,3676,0.33048637957385596
stile,5136,0.4617459318529174
still,4092,0.3678863615930954
stilt,4343,0.39045221612874226
stime,4767,0.42857142857142855
stims,7198,0.6471275734963589
stimy,4545,0.40861278432077675
sting,3775,0.33938685606401153
stink,3889,0.34963588959813
stint,4358,0.39180077317270523
stipa,3943,0.3544906949563967
stipe,4783,0.4300098894183224
stire,5081,0.45680122269171985
stirk,3819,0.3433426233929695
stirp,3709,0.33345320507057447
stirs,7512,0.6753573676166502
stive,4520,0.40636518924750514
stivy,4298,0.38640654499685334
stoae,5380,0.4836824597680482
stoai,4141,0.3722916479367077
stoas,7811,0.7022386046929785
stoat,4587,0.41238874404387305
stobs,6980,0.6275285444574306
stock,3451,0.3102580239144116
stoep,5258,0.4727141958104828
stogy,4507,0.40519643980940395
stoic,3795,0.3411849321226288
stoit,4394,0.3950373100782163
stoke,4807,0.4321675806886631
stole,5078,0.4565315112829273
stoln,4089,0.3676166501843028
stoma,3869,0.3478378135395127
stomp,3337,0.3000089903802931
stond,4396,0.395217117684078
stone,5093,0.4578800683268902
stong,3717,0.3341724354940214
stonk,3831,0.3444214690281399
stonn,4104,0.36896520722826576
stony,4871,0.4379214240762384
stood,4306,0.3871257754203003
stook,3741,0.33633012676436214
stool,3959,0.3559291558032905
stoop,3631,0.3264407084419671
stoor,4157,0.3737301087836015
stope,4725,0.4247954688483323
stops,7156,0.6433516137732626
stopt,3932,0.35350175312415716
store,5023,0.45158680212172975
stork,3761,0.3381282028229794
storm,3686,0.3313854176031646
story,4801,0.43162815787107794
stoss,7253,0.6520722826575565
stots,7635,0.6864155353771465
stott,4411,0.396565674728041
stoun,3719,0.33435224309988315
stoup,3336,0.2999190865773622
stour,3862,0.3472084869189967
stout,3915,0.35197338847433246
stove,4462,0.40115076867751503
stown,3446,0.30980850489975725
stowp,3063,0.2753753483772364
stows,6866,0.617279510923312
strad,4891,0.4397195001348557
strae,5588,0.5023824507776679
strag,4212,0.37867481794479907
strak,4326,0.38892385147891756
strap,4216,0.3790344331565225
straw,4133,0.3715724175132608
stray,5366,0.4824238065270161
strep,5466,0.4914141868201025
strew,5383,0.4839521711768408
stria,4555,0.40951182235008543
strig,4019,0.3613233839791423
strim,4058,0.364829632293446
strip,4023,0.3616829991908658
strop,3839,0.3451406994515868
strow,3756,0.3376786838083251
stroy,4989,0.44853007282208035
strum,3579,0.32176571068956217
strut,4123,0.3706733794839522
stubs,6657,0.5984896161107615
stuck,3128,0.2812190955677425
stude,4455,0.400521442056999
studs,6886,0.6190775869819294
study,4233,0.3805627978063472
stuff,2780,0.24993257214780185
stull,3711,0.3336330126764362
stulm,3418,0.3072911984176931
stumm,3049,0.27411669513620424
stump,3014,0.270970062033624
stums,6817,0.6128742245796998
stung,3394,0.3051335071473523
stunk,3508,0.3153825406814708
stuns,7201,0.6473972849051515
stunt,3977,0.357547424256046
stupa,3562,0.32023734603973747
stupe,4402,0.3957565405016632
sture,4700,0.4225478737750607
sturt,3907,0.35125415805088556
styed,5157,0.4636339117144655
styes,8285,0.744853007282208
style,4302,0.38676616020857685
styli,3063,0.2753753483772364
stylo,3171,0.2850849590937697
styme,3933,0.353591656927088
stymy,3711,0.3336330126764362
styre,4247,0.3818214510473793
styte,4428,0.3980940393778657
suave,5654,0.5083161017711049
subah,4519,0.4062752854445743
subas,8102,0.72840061134586
subby,4618,0.4151757619347298
suber,6075,0.5461656028049987
subha,3993,0.35898588510293983
succi,3823,0.34370223860469296
sucks,7587,0.682100152836465
sucky,4934,0.44358536366088286
sucre,5372,0.4829632293446013
sudds,7556,0.6793131349456082
sudor,4504,0.40492672840061134
sudsy,4947,0.4447541130989841
suede,5617,0.504989661062663
suent,5139,0.46201564326170996
suers,8293,0.745572237705655
suete,6043,0.543288681111211
suets,8474,0.7618448260361413
suety,5821,0.5233300368605592
sugan,4710,0.42344691180436933
sugar,4853,0.4363031556234829
sughs,7292,0.6555785309718601
sugos,7753,0.6970241841229884
suhur,3939,0.3541310797446732
suids,8213,0.7383799334711858
suing,4721,0.42443585363660885
suint,5304,0.47684977074530255
suite,6208,0.5581228085948036
suits,8639,0.7766789535197339
sujee,6633,0.5963319248404207
sukhs,7198,0.6471275734963589
sukuk,3671,0.3300368605592017
sulci,4279,0.38469837274116697
sulfa,4505,0.4050166322035422
sulfo,4214,0.3788546255506608
sulks,8043,0.7230962869729389
sulky,5390,0.4845814977973568
sully,5661,0.5089454283916209
sulph,4378,0.3935988492313225
sulus,7944,0.7141958104827835
sumac,4455,0.400521442056999
sumis,8085,0.7268722466960352
summa,4336,0.3898228895082262
sumos,7901,0.7103299469567562
sumph,4040,0.36321136384069047
sumps,7623,0.685336689741976
sunis,8537,0.7675087656207857
sunks,8157,0.7333453205070575
sunna,5172,0.46498246875842847
sunns,8443,0.7590578081452846
sunny,5790,0.5205430189697025
sunup,4255,0.3825406814708262
super,6104,0.5487728130899937
supes,9381,0.843387575294435
supra,4503,0.4048368245976805
surah,5382,0.4838622673739099
sural,5490,0.49357187809044323
suras,8965,0.8059875932751955
surat,5741,0.5161377326260901
surds,8363,0.7518655039108154
sured,7087,0.637148251371033
surer,6938,0.6237525847343343
sures,10215,0.9183673469387755
surfs,8125,0.7304683988132697
surfy,5472,0.4919536096376877
surge,5883,0.5289040726422728
surgy,5661,0.5089454283916209
surly,6010,0.5403218556144925
surra,5337,0.47981659624202105
sused,6421,0.5772723186190776
suses,9549,0.8584914141868201
sushi,3791,0.34082531691090534
susus,7627,0.6856963049536995
sutor,4729,0.42515508406005575
sutra,4755,0.4274925829362582
sutta,4936,0.4437651712667446
swabs,7150,0.6428121909556774
swack,3621,0.32554167041265847
swads,7379,0.6634001618268452
swage,4899,0.4404387305583026
swags,7330,0.658994875483233
swail,4313,0.3877551020408163
swain,4368,0.39269981120201386
swale,5248,0.47181515778117417
swaly,5026,0.45185651353052236
swami,3640,0.3272498426683449
swamp,3507,0.31529263687854
swamy,4657,0.4186820102490335
swang,3887,0.3494560819922683
swank,4001,0.3597051155263868
swans,7694,0.6917198597500674
swaps,7326,0.6586352602715095
swapt,4102,0.36878539962240403
sward,4496,0.40420749797716443
sware,5193,0.4668704486199766
swarf,3756,0.3376786838083251
swarm,3856,0.3466690641014115
swart,4400,0.3955767328958015
swash,3840,0.34523060325451765
swath,4222,0.3795738559741077
swats,7805,0.7016991818753934
swayl,3541,0.3183493661781893
sways,7016,0.6307650813629416
sweal,4153,0.37337049357187807
swear,4351,0.39117144655218916
sweat,4404,0.3959363481075249
swede,4595,0.41310797446731995
sweed,5750,0.5169468668524678
sweel,5403,0.48575024723545807
sweep,5075,0.4562617998741347
sweer,5601,0.5035512002157692
swees,8878,0.7981659624202104
sweet,5654,0.5083161017711049
sweir,4158,0.3738200125865324
swell,3851,0.3462195450867572
swelt,4102,0.36878539962240403
swept,3749,0.33704935718780904
swerf,3403,0.3059426413737301
sweys,6663,0.5990290389283467
swies,9043,0.8130000899038029
swift,3729,0.3352512811291918
swigs,7142,0.6420929605322305
swile,5060,0.4549132428301717
swill,4016,0.3610536725703497
swims,7122,0.6402948844736133
swine,5075,0.4562617998741347
swing,3699,0.33255416704126584
swink,3813,0.3428032005753843
swipe,4707,0.4231772003955767
swire,5005,0.4499685336689742
swirl,3961,0.3561089634091522
swish,3652,0.32832868830351525
swiss,7235,0.6504540142048009
swith,4034,0.3626719410231053
swits,7617,0.6847972669243909
swive,4444,0.3995325002247595
swizz,2928,0.26323833498156973
swobs,6904,0.6206958554346849
swole,5002,0.4496988222601816
swoln,4013,0.36078396116155714
swoon,3938,0.35404117594174234
swoop,3555,0.31960801941922146
swops,7080,0.636518924750517
swopt,3856,0.3466690641014115
sword,4250,0.3820911624561719
swore,4947,0.4447541130989841
sworn,3958,0.3558392520003596
swots,7559,0.6795828463544008
swoun,3643,0.32751955407713745
swung,3318,0.2983008181246067
sybbe,3922,0.35260271509484853
sybil,3516,0.3161017711049177
syboe,4376,0.39341904162546076
sybow,2921,0.26260900836105366
sycee,6061,0.5449069495639666
syces,8492,0.7634630944888969
sycon,3445,0.3097186010968264
syens,7445,0.6693338128202823
syker,5091,0.4577002607210285
sykes,8368,0.7523150229254697
sylis,7505,0.6747280409961341
sylph,3460,0.31106715814078933
sylva,3509,0.3154724444844017
symar,4083,0.3670772273667176
synch,3562,0.32023734603973747
syncs,7145,0.6423626719410231
synds,7210,0.6482064191315292
syned,5934,0.5334891665917468
synes,9062,0.8147082621594893
synod,4307,0.38721567922323114
synth,4053,0.3643801132787917
syped,5335,0.47963678863615933
sypes,8463,0.7608558842039018
syphs,6375,0.5731367436842578
syrah,4464,0.40133057628337676
syren,5877,0.5283646498246876
syrup,3572,0.3211363840690461
sysop,3201,0.2877820731816956
sythe,4196,0.37723635709790526
syver,5063,0.4551829542389643
taals,9031,0.8119212442686325
taata,5886,0.5291737840510654
tabby,4948,0.44484401690191494
taber,6405,0.5758338577721838
tabes,9682,0.870448619976625
tabid,5111,0.4594983367796458
tabis,8239,0.7407174323473883
tabla,4859,0.43684257844106805
table,5699,0.5123617729029938
taboo,4493,0.4039377865683718
tabor,4778,0.42956037040366807
tabun,4340,0.39018250471994964
tabus,7760,0.6976535107435045
tacan,5070,0.45581228085948033
taces,9740,0.8756630405466151
tacet,6516,0.5858131798975097
tache,5221,0.46938775510204084
tacho,4090,0.3677065539872337
tachs,7652,0.6879439000269711
tacit,5073,0.45608199226827295
tacks,7917,0.7117684078036501
tacky,5264,0.473253618628068
tacos,8113,0.7293895531780994
tacts,8314,0.747460217567203
taels,8678,0.7801852018340376
taffy,4783,0.4300098894183224
tafia,4812,0.43261709970331746
taggy,5156,0.46354400791153466
tagma,4518,0.4061853816416434
tahas,8218,0.7388294524858402
tahrs,7861,0.7067337948395217
taiga,5223,0.46956756270790256
taigs,8494,0.7636429020947586
taiko,5010,0.4504180526836285
tails,8843,0.7950193293176301
tains,8858,0.7963678863615931
taint,5634,0.5065180257124876
taira,5517,0.49599928076957656
taish,5004,0.4498786298660433
taits,8969,0.806347208486919
tajes,9394,0.8445563247325362
takas,8366,0.752135215319608
taken,6196,0.5570439629596332
taker,6339,0.5699002067787468
takes,9616,0.864514968983188
takhi,3858,0.34684887170727324
takin,4753,0.42731277533039647
takis,8173,0.7347837813539513
takky,5140,0.46210554706464085
talak,5253,0.47226467679582845
talaq,5000,0.44951901465431987
talar,5669,0.5096646588150678
talas,8946,0.8042794210195091
talcs,8279,0.7443135844646228
talcy,5626,0.5057987952890407
talea,6925,0.6225838352962331
taler,6919,0.6220444124786478
tales,10196,0.9166591746830891
talks,8373,0.7527645419401241
talky,5720,0.514249752764542
talls,8644,0.7771284725343882
tally,5991,0.5386136833588061
talma,5004,0.4498786298660433
talon,5149,0.4629146812910186
talpa,5020,0.45131709071293713
taluk,4581,0.41184932122628787
talus,8274,0.7438640654499685
tamal,5133,0.4614762204441248
tamed,6730,0.6050525937247145
tamer,6581,0.5916569270880159
tames,9858,0.886271689292457
tamin,4995,0.4490694956396656
tamis,8415,0.7565405016632204
tammy,5284,0.47505169468668523
tamps,7953,0.7150049447091612
tanas,9060,0.8145284545536277
tanga,5138,0.4619257394587791
tangi,4739,0.4260541220893644
tango,4847,0.4357637328058977
tangs,8409,0.7560010788456352
tangy,5756,0.5174862896700531
tanhs,8222,0.7391890676975637
tanka,5216,0.4689382360873865
tanks,8487,0.7630135754742425
tanky,5834,0.5244987862986604
tanna,5502,0.4946507237256136
tansy,5849,0.5258473433426234
tanti,5214,0.46875842848152477
tanto,5322,0.4784680391980581
tanty,6231,0.5601905960622134
tapas,8461,0.7606760765980402
taped,6583,0.5918367346938775
tapen,6291,0.5655848242380652
taper,6434,0.5784410680571788
tapes,9711,0.87305583026162
tapet,6487,0.5832059696125146
tapir,4991,0.4487098804279421
tapis,8268,0.7433246426323834
tappa,4535,0.4077137462914681
tapus,7789,0.7002607210284995
taras,9295,0.8356558482423807
tardo,5131,0.46129641283826306
tardy,6040,0.5430189697024184
tared,7417,0.6668165063382181
tares,10545,0.9480356019059606
targa,5373,0.4830531331475321
targe,6213,0.5585723276094579
tarns,9008,0.8098534568012227
taroc,5095,0.45805987593275194
tarok,5225,0.4697473703137643
taros,8918,0.801762114537445
tarot,5694,0.5119122538883395
tarps,8640,0.7767688573226648
tarre,6507,0.5850040456711318
tarry,6285,0.5650454014204801
tarsi,5067,0.4555425694506878
tarts,9119,0.8198327789265486
tarty,6466,0.5813179897509665
tasar,5352,0.48116515328598397
tased,6751,0.6069405735862627
taser,6602,0.593544906949564
tases,9879,0.8881596691540052
tasks,8056,0.7242650364110402
tassa,4800,0.4315382540681471
tasse,5640,0.5070574485300728
tasso,4509,0.4053762474152657
taste,6022,0.5414007012496629
tasty,5800,0.521442056999011
tatar,5436,0.48871707273217657
tater,6686,0.6010968263957566
tates,9963,0.8957115886001978
taths,7875,0.7079924480805538
tatie,6089,0.5474242560460307
tatou,4453,0.4003416344511373
tatts,8537,0.7675087656207857
tatty,5884,0.5289939764452036
tatus,8041,0.7229164793670773
taube,5502,0.4946507237256136
tauld,5334,0.47954688483322844
taunt,5253,0.47226467679582845
tauon,4967,0.44655218915760136
taupe,5678,0.5104737930414457
tauts,8588,0.7720938595702598
tavah,4755,0.4274925829362582
tavas,8338,0.7496179088375439
taver,6311,0.5673829002966826
tawai,4699,0.4224579699721298
tawas,8369,0.7524049267284006
tawed,6491,0.583565584824238
tawer,6342,0.5701699181875394
tawie,5745,0.5164973478378135
tawny,5429,0.4880877461116605
tawse,5380,0.4836824597680482
tawts,8193,0.7365818574125685
taxed,6353,0.5711588600197789
taxer,6204,0.5577631933830801
taxes,9481,0.8523779555875214
taxis,8038,0.7226467679582846
taxol,4379,0.3936887530342533
taxon,4434,0.39863346219545087
taxor,4577,0.4114897060145644
taxus,7559,0.6795828463544008
tayra,4683,0.421019509125236
tazza,4022,0.3615930953879349
tazze,4862,0.43711228984986067
teach,4449,0.39998201923941384
teade,5666,0.5093949474062753
teads,8097,0.7279510923312056
teaed,6821,0.6132338397914232
teaks,8126,0.7305583026162007
teals,8397,0.7549222332104648
teams,8028,0.721747729928976
tears,8342,0.7499775240492673
teary,5689,0.5114627348736852
tease,5710,0.5133507147352333
teats,8523,0.7662501123797537
teaze,5321,0.4783781353951272
techs,7018,0.6309448889688034
techy,4365,0.39243009979322124
tecta,4409,0.39638586712217927
teddy,4599,0.4134675896790434
teels,8044,0.7231861907758698
teems,7675,0.690011687494381
teend,4931,0.44331565225209024
teene,5628,0.5059786028949025
teens,8059,0.7245347478198327
teeny,5406,0.4860199586442506
teers,7989,0.7182414816146723
teeth,4587,0.41238874404387305
teffs,6802,0.6115256675357368
teggs,7175,0.645059786028949
tegua,3883,0.3490964667805448
tegus,7154,0.6431718061674009
tehrs,7227,0.649734783781354
teiid,5190,0.46660073721118406
teils,8209,0.7380203182594623
teind,5096,0.4581497797356828
teins,8224,0.7393688753034253
telae,5881,0.528724265036411
telco,4083,0.3670772273667176
teles,9562,0.8596601636249214
telex,5682,0.5108334082531691
telia,4848,0.43585363660882853
telic,4296,0.3862267373909916
tells,8010,0.7201294614762205
telly,5357,0.4816146723006383
teloi,4265,0.38343971950013483
telos,7935,0.7133866762564056
temed,6096,0.5480535826665468
temes,9224,0.8292726782342893
tempi,3649,0.32805897689472263
tempo,3757,0.33776858761125594
temps,7319,0.6580059336509935
tempt,4095,0.36815607300188796
temse,4985,0.4481704576103569
tench,4176,0.37543828103928795
tends,7824,0.7034073541310798
tendu,3941,0.35431088735053495
tenes,9676,0.8699091971590398
tenet,6452,0.5800593365099344
tenge,5344,0.48044592286253707
tenia,4962,0.446102670142947
tenne,5708,0.5131709071293715
tenno,4577,0.4114897060145644
tenny,5486,0.4932122628787198
tenon,4629,0.41616470376696935
tenor,4772,0.4290209475860829
tense,5437,0.48880697653510746
tenth,4667,0.4195810482783422
tents,8250,0.7417063741796278
tenty,5597,0.5031915850040457
tenue,5323,0.4785579430009889
tepal,4352,0.39126135035512
tepas,7827,0.7036770655398723
tepee,6646,0.5975006742785219
tepid,4506,0.40510653600647306
tepoy,4797,0.4312685426593545
terai,4991,0.4487098804279421
teras,8661,0.7786568371842129
terce,5563,0.5001348557043963
terek,6218,0.5590218466241123
teres,9911,0.8910365908477929
terfe,5390,0.4845814977973568
terfs,7821,0.7031376427222872
terga,4739,0.4260541220893644
terms,7990,0.7183313854176032
terne,5943,0.5342983008181246
terns,8374,0.7528544457430549
terra,5033,0.4524858401510384
terry,5651,0.5080463903623124
terse,5672,0.5099343702238605
terts,8485,0.7628337678683809
tesla,4422,0.3975546165602805
testa,4548,0.40888249572956936
teste,5388,0.4844016901914951
tests,7819,0.7029578351164254
testy,5166,0.4644430459408433
tetes,9329,0.83871257754203
teths,7241,0.6509934370223861
tetra,4451,0.40016182684527557
tetri,4052,0.3642902094758608
teuch,3880,0.34882675537175223
teugh,3896,0.35026521621864604
tewed,5857,0.5265665737660703
tewel,5510,0.4953699541490605
tewit,4318,0.38820462105547066
texas,7597,0.6829991908657737
texes,8847,0.7953789445293535
texts,7421,0.6671761215499415
thack,3257,0.29281668614582396
thagi,3296,0.29632293446012764
thaim,3656,0.3286883035152387
thale,4884,0.43909017351433965
thali,3645,0.3276993616829992
thana,4059,0.3649195360963769
thane,4899,0.4404387305583026
thang,3523,0.3167310977254338
thank,3637,0.3269801312595523
thans,7330,0.658994875483233
thanx,3450,0.3101681201114807
tharm,3492,0.313944079834577
thars,7260,0.6527016092780724
thaws,6672,0.5998381731547244
thawy,4019,0.3613233839791423
thebe,4002,0.3597950193293176
theca,3326,0.2990200485480536
theed,5386,0.48422188258563337
theek,4821,0.4334262339296952
thees,8514,0.7654409781533759
theft,3200,0.28769216937876474
thegn,3193,0.28706284275824867
theic,3248,0.2920075519194462
thein,3651,0.32823878450058436
their,3794,0.3410950283196979
thelf,3094,0.27816236626809315
thema,3322,0.29866043333633013
theme,4162,0.37417962779825586
thens,6977,0.6272588330486379
theow,3001,0.2698013125955228
there,4476,0.40240942191854717
therm,3139,0.282208037399982
these,4275,0.3843387575294435
thesp,2903,0.26099073990829813
theta,3817,0.3431628157871078
thete,4657,0.4186820102490335
thews,6319,0.5681021307201295
thewy,3666,0.32958734154454733
thick,3069,0.27591477119482155
thief,4811,0.4325271959003866
thigh,3195,0.2872426503641104
thigs,6778,0.6093679762653961
thilk,3434,0.3087296592645869
thill,3652,0.32832868830351525
thine,4711,0.42353681560730017
thing,3335,0.2998291827744314
think,3449,0.31007821630854987
thins,7142,0.6420929605322305
thiol,3577,0.32158590308370044
third,3944,0.3545805987593275
thirl,3597,0.3233839791423177
thoft,3307,0.29731187629236716
thole,4638,0.41697383799334714
tholi,3399,0.30558302616200667
thong,3277,0.29461476220444127
thorn,3594,0.32311426773352514
thoro,3452,0.31034792771734243
thorp,3211,0.2886811112110042
those,4382,0.39395846444304594
thous,6699,0.6022655758338578
thowl,2951,0.2653061224489796
thrae,5148,0.46282477748808776
thraw,3693,0.33201474422368066
three,6398,0.5752045311516677
threw,4943,0.44439449788726065
thrid,4258,0.3828103928796188
thrip,3583,0.3221253259012856
throb,3311,0.2976714915040906
throe,4771,0.42893104378315206
throw,3316,0.29812101051874496
thrum,3139,0.282208037399982
thuds,6446,0.5795199136923492
thugs,6397,0.5751146273487369
thuja,2733,0.24570709341005126
thumb,2486,0.22350085408612785
thump,2574,0.23141238874404388
thunk,3068,0.27582486739189066
thurl,3216,0.28913063022565855
thuya,2812,0.2528094938415895
thyme,3493,0.31403398363750784
thymi,2254,0.2026431718061674
thymy,3271,0.29407533938685604
tians,8166,0.7341544547334352
tiara,4825,0.43378584914141866
tiars,8096,0.7278611885282747
tibia,4088,0.36752674638137195
tical,4135,0.37175222511912254
ticca,3672,0.3301267643621325
ticed,5732,0.5153285983997123
tices,8860,0.7965476939674548
tichy,4119,0.37031376427222873
ticks,7037,0.6326530612244898
ticky,4384,0.39413827204890767
tidal,4133,0.3715724175132608
tiddy,4353,0.3913512541580509
tided,5730,0.5151487907938506
tides,8858,0.7963678863615931
tiers,7743,0.6961251460936798
tiffs,6556,0.5894093320147442
tifos,7019,0.6310347927717342
tifts,7220,0.6491054571608379
tiger,5553,0.4992358176750877
tiges,8830,0.7938505798795289
tight,3518,0.31628157871077944
tigon,3783,0.34010608648745844
tikas,7486,0.6730198687404477
tikes,8736,0.7853996224040277
tikis,7293,0.655668434774791
tikka,3642,0.3274296502742066
tilak,4373,0.39314933021666815
tilde,5033,0.4524858401510384
tiled,6188,0.5563247325361863
tiler,6039,0.5429290658994875
tiles,9316,0.8375438281039288
tills,7764,0.6980131259552279
tilly,5111,0.4594983367796458
tilth,4307,0.38721567922323114
tilts,7890,0.7093410051245168
timbo,3335,0.2998291827744314
timed,5850,0.5259372471455542
timer,5701,0.5125415805088556
times,8978,0.8071563427132967
timid,4407,0.39620605951631754
timon,3931,0.35341184932122627
timps,7073,0.6358895981300009
tinas,8180,0.7354131079744674
tinct,4289,0.3855974107704756
tinds,7578,0.6812910186100872
tinea,6159,0.5537175222511912
